mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	decrescendo_hairpin
41	41	651/4	651/4	0.125	11/16	11/16	Chord	4/4	1	1	1/32		1/32	1	658										
41	41	1303/8	1303/8	0.125	23/32	23/32	Chord	4/4	1	1	1/32		1/32	1	659										
41	41	163	163	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	660										
41	41	327/2	327/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	661										
41	41	160	160	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	662										
41	41	162	162	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	663										
42	42	657/4	657/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	664										
42	42	329/2	329/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	665										
42	42	659/4	659/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	666										
42	42	165	165	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	667										
42	42	661/4	661/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	668										
42	42	331/2	331/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	669										
42	42	663/4	663/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	670										
42	42	166	166	0.75	1/2	1/2	Chord	4/4	1	1	3/16		1/8	3/2	671										
42	42	667/4	667/4	0.125	11/16	11/16	Chord	4/4	1	1	1/32		1/32	1	672										
42	42	1335/8	1335/8	0.125	23/32	23/32	Chord	4/4	1	1	1/32		1/32	1	673										
42	42	167	167	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	674										
42	42	335/2	335/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	675										
42	42	164	164	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	676										
42	42	166	166	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	677										
43	43	168	168	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	678										
43	43	339/2	339/2	0.0	3/8	3/8	Dynamic	4/4	1	1	0					p									
43	43	339/2	339/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	679										
43	43	170	170	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	680										
43	43	341/2	341/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	681										
43	43	171	171	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	682										
43	43	343/2	343/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	683										
43	43	168	168	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	684										
44	44	172	172	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	685										
44	44	345/2	345/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	686										
44	44	691/4	691/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	687										
44	44	173	173	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	688										
44	44	347/2	347/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	689										
44	44	174	174	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	690										
44	44	349/2	349/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	691										
44	44	699/4	699/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	692										
44	44	175	175	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	693										
44	44	351/2	351/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	694										
44	44	172	172	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	695										
44	44	174	174	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	696										
45	45	176	176	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	697										
45	45	353/2	353/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	698										
45	45	707/4	707/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	699										
45	45	177	177	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	700										
45	45	176	176	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	701										
46	46	180	180	1.5	0	0	Chord	4/4	1	1	3/8		1/4	3/2	702										
46	46	363/2	363/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	703										
46	46	182	182	1.5	1/2	1/2	Chord	4/4	1	1	3/8		1/4	3/2	704										
46	46	367/2	367/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	705										
46	46	361/2	361/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	706										
46	46	181	181	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	707										
46	46	365/2	365/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	708										
46	46	183	183	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	709										
47	47	184	184	1.5	0	0	Chord	4/4	1	1	3/8		1/4	3/2	710										
47	47	371/2	371/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	711										
47	47	186	186	1.5	1/2	1/2	Chord	4/4	1	1	3/8		1/4	3/2	712										
47	47	375/2	375/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	713										
47	47	369/2	369/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	714										
47	47	185	185	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	715										
47	47	373/2	373/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	716										
47	47	187	187	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	717										
48	48	188	188	1.5	0	0	Chord	4/4	1	1	3/8		1/4	3/2	718										
48	48	379/2	379/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	719										
48	48	190	190	1.5	1/2	1/2	Chord	4/4	1	1	3/8		1/4	3/2	720										
48	48	383/2	383/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	721										
48	48	377/2	377/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	722										
48	48	189	189	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	723										
48	48	381/2	381/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	724										
48	48	191	191	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	725										
49	49	192	192	1.5	0	0	Chord	4/4	1	1	3/8		1/4	3/2	726										
49	49	387/2	387/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	727										
49	49	194	194	1.5	1/2	1/2	Chord	4/4	1	1	3/8		1/4	3/2	728										
49	49	391/2	391/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	729										
49	49	385/2	385/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	730										
49	49	193	193	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	731										
49	49	389/2	389/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	732										
49	49	195	195	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	733										
50	50	196	196	1.5	0	0	Chord	4/4	1	1	3/8		1/4	3/2	734										
50	50	395/2	395/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	735										
50	50	198	198	1.5	1/2	1/2	Chord	4/4	1	1	3/8		1/4	3/2	736										
50	50	399/2	399/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	737										
50	50	393/2	393/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	738										
50	50	197	197	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	739										
50	50	397/2	397/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	740										
50	50	199	199	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	741										
51	51	200	200	1.5	0	0	Chord	4/4	1	1	3/8		1/4	3/2	742										
51	51	403/2	403/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	743										
51	51	202	202	1.5	1/2	1/2	Chord	4/4	1	1	3/8		1/4	3/2	744										
51	51	407/2	407/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	745										
51	51	401/2	401/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	746										
51	51	201	201	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	747										
51	51	405/2	405/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	748										
51	51	203	203	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	749										
52	52	204	204	1.5	0	0	Chord	4/4	1	1	3/8		1/4	3/2	750										
52	52	411/2	411/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	751										
52	52	206	206	1.5	1/2	1/2	Chord	4/4	1	1	3/8		1/4	3/2	752										
52	52	415/2	415/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	753										
52	52	409/2	409/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	754										
52	52	205	205	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	755										
52	52	413/2	413/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	756										
52	52	207	207	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	757										
53	53	208	208	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	758									2	
53	53	417/2	417/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	759										
53	53	419/2	419/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	760										
53	53	210	210	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	761									3	
53	53	421/2	421/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	762										
53	53	423/2	423/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	763										
53	53	417/2	417/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	764										
53	53	209	209	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	765										
53	53	421/2	421/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	766										
53	53	211	211	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	767										
54	54	212	212	0.0	0	0	Dynamic	4/4	1	1	0					mf									
54	54	212	212	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	768										
54	54	425/2	425/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	769										
54	54	427/2	427/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	770									4	
54	54	214	214	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	771										
54	54	429/2	429/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	772										
54	54	431/2	431/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	773									5	
54	54	212	212	0.25	0	0	Chord	4/4	2	1	1/16		1/16	1	774										
54	54	849/4	849/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	775										
54	54	425/2	425/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	776										
54	54	851/4	851/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	777										
54	54	213	213	0.25	1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	778										
54	54	853/4	853/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	779										
54	54	427/2	427/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	780										
54	54	855/4	855/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	781										
54	54	214	214	0.25	1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	782										
54	54	857/4	857/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	783										
54	54	429/2	429/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	784										
54	54	859/4	859/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	785										
54	54	215	215	0.25	3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	786										
54	54	861/4	861/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	787										
54	54	431/2	431/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	788										
54	54	863/4	863/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	789										
55	55	216	216	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	790										
55	55	433/2	433/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	791										
55	55	435/2	435/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	792									6	
55	55	218	218	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	793										
55	55	437/2	437/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	794										
55	55	439/2	439/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	795									7	
55	55	216	216	0.25	0	0	Chord	4/4	2	1	1/16		1/16	1	796										
55	55	865/4	865/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	797										
55	55	433/2	433/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	798										
55	55	867/4	867/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	799										
55	55	217	217	0.25	1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	800										
55	55	869/4	869/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	801										
55	55	435/2	435/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	802										
55	55	871/4	871/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	803										
55	55	218	218	0.25	1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	804										
55	55	873/4	873/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	805										
55	55	437/2	437/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	806										
55	55	875/4	875/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	807										
55	55	219	219	0.25	3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	808										
55	55	877/4	877/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	809										
55	55	439/2	439/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	810										
55	55	879/4	879/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	811										
56	56	220	220	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	812										
56	56	441/2	441/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	813										
56	56	443/2	443/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	814									8	
56	56	222	222	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	815										
56	56	445/2	445/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	816										
56	56	447/2	447/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	817									9	
56	56	220	220	0.25	0	0	Chord	4/4	2	1	1/16		1/16	1	818										
56	56	881/4	881/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	819										
56	56	441/2	441/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	820										
56	56	883/4	883/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	821										
56	56	221	221	0.25	1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	822										
56	56	885/4	885/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	823										
56	56	443/2	443/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	824										
56	56	887/4	887/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	825										
56	56	222	222	0.25	1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	826										
56	56	889/4	889/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	827										
56	56	445/2	445/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	828										
56	56	891/4	891/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	829										
56	56	223	223	0.25	3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	830										
56	56	893/4	893/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	831										
56	56	447/2	447/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	832										
56	56	895/4	895/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	833										
57	57	224	224	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	834										
57	57	449/2	449/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	835										
57	57	451/2	451/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	836									10	
57	57	226	226	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	837										
57	57	453/2	453/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	838										
57	57	455/2	455/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	839										
57	57	224	224	0.25	0	0	Chord	4/4	2	1	1/16		1/16	1	840										
57	57	897/4	897/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	841										
57	57	449/2	449/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	842										
57	57	899/4	899/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	843										
57	57	225	225	0.25	1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	844										
57	57	901/4	901/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	845										
57	57	451/2	451/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	846										
57	57	903/4	903/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	847										
57	57	226	226	0.25	1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	848										
57	57	905/4	905/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	849										
57	57	453/2	453/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	850										
57	57	907/4	907/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	851										
57	57	227	227	0.25	3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	852										
57	57	909/4	909/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	853										
57	57	455/2	455/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	854										
57	57	911/4	911/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	855										
58	58	228	228	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	856										
58	58	913/4	913/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	857										
58	58	457/2	457/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	858										
58	58	915/4	915/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	859										
58	58	229	229	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	860										
58	58	917/4	917/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	861										
58	58	459/2	459/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	862										
58	58	919/4	919/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	863										
58	58	230	230	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	864										
58	58	921/4	921/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	865										
58	58	461/2	461/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	866										
58	58	923/4	923/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	867										
58	58	231	231	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	868										
58	58	925/4	925/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	869										
58	58	463/2	463/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	870										
58	58	927/4	927/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	871										
58	58	228	228	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	872										
58	58	457/2	457/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	873										
58	58	229	229	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	874										
58	58	459/2	459/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	875										
58	58	230	230	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	876										
58	58	461/2	461/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	877										
58	58	231	231	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	878										
58	58	463/2	463/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	879										
59	59	232	232	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	880										
59	59	929/4	929/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	881										
59	59	465/2	465/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	882										
59	59	931/4	931/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	883										
59	59	233	233	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	884										
59	59	933/4	933/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	885										
59	59	467/2	467/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	886										
59	59	935/4	935/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	887										
59	59	234	234	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	888										
59	59	937/4	937/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	889										
59	59	469/2	469/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	890										
59	59	939/4	939/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	891										
59	59	235	235	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	892										
59	59	941/4	941/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	893										
59	59	471/2	471/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	894										
59	59	943/4	943/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	895										
59	59	232	232	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	896										
59	59	234	234	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	897										
60	60	236	236	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	898										
60	60	945/4	945/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	899										
60	60	473/2	473/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	900										
60	60	947/4	947/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	901										
60	60	237	237	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	902										
60	60	949/4	949/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	903										
60	60	475/2	475/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	904										
60	60	951/4	951/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	905										
60	60	238	238	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	906										
60	60	953/4	953/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	907										
60	60	477/2	477/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	908										
60	60	955/4	955/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	909										
60	60	239	239	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	910										
60	60	957/4	957/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	911										
60	60	479/2	479/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	912										
60	60	959/4	959/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	913										
60	60	236	236	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	914										
60	60	473/2	473/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	915										
60	60	237	237	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	916										
60	60	475/2	475/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	917										
60	60	238	238	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	918										
60	60	477/2	477/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	919										
60	60	239	239	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	920										
60	60	479/2	479/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	921										
61	61	240	240	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	922										
61	61	961/4	961/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	923										
61	61	481/2	481/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	924										
61	61	963/4	963/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	925										
61	61	241	241	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	926										
61	61	965/4	965/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	927										
61	61	483/2	483/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	928										
61	61	967/4	967/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	929										
61	61	242	242	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	930										
61	61	969/4	969/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	931										
61	61	485/2	485/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	932										
61	61	971/4	971/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	933										
61	61	243	243	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	934										
61	61	973/4	973/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	935										
61	61	487/2	487/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	936										
61	61	975/4	975/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	937										
61	61	240	240	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	938										
61	61	242	242	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	939										
62	62	244	244	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	940										
62	62	977/4	977/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	941										
62	62	489/2	489/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	942										
62	62	979/4	979/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	943										
62	62	245	245	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	944										
62	62	981/4	981/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	945										
62	62	491/2	491/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	946										
62	62	983/4	983/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	947										
62	62	246	246	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	948										
