mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	crescendo_hairpin	decrescendo_hairpin
51	50	199/2	199/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	629											
51	50	100	100	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	630											
51	50	201/2	201/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	631											
51	50	99	99	2.0	0	0	Chord	2/4	2	2	1/2		1/2	1	632											
52	51	607/6	607/6	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24		1/16	2/3	633											
52	51	304/3	304/3	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24		1/16	2/3	634											
52	51	203/2	203/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24		1/16	2/3	635											
52	51	305/3	305/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24		1/16	2/3	636											
52	51	611/6	611/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24		1/16	2/3	637											
52	51	102	102	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	638											
52	51	613/6	613/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	639											
52	51	307/3	307/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	640											
52	51	205/2	205/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	641											
52	51	308/3	308/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	642											
52	51	617/6	617/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	643											
52	51	101	101	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	644											
53	52	103	103	0.16666666666666666	0	0	Chord	2/4	1	1	1/24		1/16	2/3	645											
53	52	619/6	619/6	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24		1/16	2/3	646											
53	52	310/3	310/3	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24		1/16	2/3	647											
53	52	207/2	207/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24		1/16	2/3	648											
53	52	311/3	311/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24		1/16	2/3	649											
53	52	623/6	623/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24		1/16	2/3	650											
53	52	104	104	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	651											
53	52	625/6	625/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	652											
53	52	313/3	313/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	653											
53	52	209/2	209/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	654											
53	52	314/3	314/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	655											
53	52	629/6	629/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	656											
53	52	207/2	207/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	657											
53	52	104	104	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	658											
53	52	209/2	209/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	659											
54	53	105	105	0.16666666666666666	0	0	Chord	2/4	1	1	1/24		1/16	2/3	660											
54	53	631/6	631/6	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24		1/16	2/3	661											
54	53	316/3	316/3	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24		1/16	2/3	662											
54	53	211/2	211/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24		1/16	2/3	663											
54	53	317/3	317/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24		1/16	2/3	664											
54	53	635/6	635/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24		1/16	2/3	665											
54	53	106	106	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	666											
54	53	637/6	637/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	667											
54	53	319/3	319/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	668											
54	53	213/2	213/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	669											
54	53	320/3	320/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	670											
54	53	641/6	641/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	671											
54	53	105	105	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	672											
55	54	107	107	0.16666666666666666	0	0	Chord	2/4	1	1	1/24		1/16	2/3	673											
55	54	643/6	643/6	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24		1/16	2/3	674											
55	54	322/3	322/3	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24		1/16	2/3	675											
55	54	215/2	215/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24		1/16	2/3	676											
55	54	323/3	323/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24		1/16	2/3	677											
55	54	647/6	647/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24		1/16	2/3	678											
55	54	108	108	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	679											
55	54	649/6	649/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	680											
55	54	325/3	325/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	681											
55	54	217/2	217/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	682											
55	54	326/3	326/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	683											
55	54	653/6	653/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	684											
55	54	107	107	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	685											
55	54	215/2	215/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	686											
55	54	108	108	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	687											
55	54	217/2	217/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	688											
55	54	107	107	2.0	0	0	Chord	2/4	2	2	1/2		1/2	1	689											
56	55	655/6	655/6	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24		1/16	2/3	690											
56	55	328/3	328/3	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24		1/16	2/3	691											
56	55	219/2	219/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24		1/16	2/3	692											
56	55	329/3	329/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24		1/16	2/3	693											
56	55	659/6	659/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24		1/16	2/3	694											
56	55	110	110	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	695											
56	55	661/6	661/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	696											
56	55	331/3	331/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	697											
56	55	221/2	221/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	698											
56	55	332/3	332/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	699											
56	55	665/6	665/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	700											
56	55	109	109	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	701											
57	56	111	111	0.16666666666666666	0	0	Chord	2/4	1	1	1/24		1/16	2/3	702											
57	56	667/6	667/6	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24		1/16	2/3	703											
57	56	334/3	334/3	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24		1/16	2/3	704											
57	56	223/2	223/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24		1/16	2/3	705											
57	56	335/3	335/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24		1/16	2/3	706											
57	56	671/6	671/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24		1/16	2/3	707											
57	56	112	112	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	708											
57	56	673/6	673/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	709											
57	56	337/3	337/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	710											
57	56	225/2	225/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	711											
57	56	338/3	338/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	712											
57	56	677/6	677/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	713											
57	56	111	111	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	714											
57	56	223/2	223/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	715											
57	56	112	112	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	716											
57	56	225/2	225/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	717											
57	56	111	111	2.0	0	0	Chord	2/4	2	2	1/2		1/2	1	718											
58	57	679/6	679/6	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24		1/16	2/3	719											
58	57	340/3	340/3	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24		1/16	2/3	720											
58	57	227/2	227/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24		1/16	2/3	721											
58	57	341/3	341/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24		1/16	2/3	722											
58	57	683/6	683/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24		1/16	2/3	723											
58	57	114	114	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	724											
58	57	685/6	685/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	725											
58	57	343/3	343/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	726											
58	57	229/2	229/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	727											
58	57	344/3	344/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	728											
58	57	689/6	689/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	729											
58	57	113	113	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	730											
59	58	115	115	0.16666666666666666	0	0	Chord	2/4	1	1	1/24		1/16	2/3	731											
59	58	691/6	691/6	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24		1/16	2/3	732											
59	58	346/3	346/3	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24		1/16	2/3	733											
59	58	231/2	231/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24		1/16	2/3	734											
59	58	347/3	347/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24		1/16	2/3	735											
59	58	695/6	695/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24		1/16	2/3	736											
59	58	116	116	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	737											
59	58	697/6	697/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	738											
59	58	349/3	349/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	739											
59	58	233/2	233/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	740											
59	58	350/3	350/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	741											
59	58	701/6	701/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	742											
59	58	231/2	231/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	743											
59	58	116	116	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	744											
59	58	233/2	233/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	745											
60	59	117	117	0.16666666666666666	0	0	Chord	2/4	1	1	1/24		1/16	2/3	746											
60	59	703/6	703/6	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24		1/16	2/3	747											
60	59	352/3	352/3	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24		1/16	2/3	748											
60	59	235/2	235/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24		1/16	2/3	749											
60	59	353/3	353/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24		1/16	2/3	750											
60	59	707/6	707/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24		1/16	2/3	751											
60	59	118	118	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	752											
60	59	709/6	709/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	753											
60	59	355/3	355/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	754											
60	59	237/2	237/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	755											
60	59	356/3	356/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	756											
60	59	713/6	713/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	757											
60	59	117	117	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	758											
60	59	235/2	235/2	1.0	1/8	1/8	Chord	2/4	2	1	1/4		1/4	1	759											
60	59	237/2	237/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	760											
60	59	117	117	1.0	0	0	Chord	2/4	2	2	1/4		1/4	1	761											
60	59	118	118	1.0	1/4	1/4	Chord	2/4	2	2	1/4		1/4	1	762											
61	60	119	119	0.16666666666666666	0	0	Chord	2/4	1	1	1/24		1/16	2/3	763											
61	60	715/6	715/6	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24		1/16	2/3	764											
61	60	358/3	358/3	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24		1/16	2/3	765											
61	60	239/2	239/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24		1/16	2/3	766											
61	60	359/3	359/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24		1/16	2/3	767											
61	60	719/6	719/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24		1/16	2/3	768											
61	60	120	120	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	769											
61	60	721/6	721/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	770											
61	60	361/3	361/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	771											
61	60	241/2	241/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	772											
61	60	362/3	362/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	773											
61	60	725/6	725/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	774											
61	60	119	119	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	775											
61	60	239/2	239/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	776											
61	60	120	120	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	777											
61	60	241/2	241/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	778											
62	61	121	121	0.0	0	0	Chord	2/4	1	1	0	grace16	1/16	2/3	779											
62	61	121	121	0.16666666666666666	0	0	Chord	2/4	1	1	1/24		1/16	2/3	780											
62	61	727/6	727/6	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24		1/16	2/3	781											
62	61	364/3	364/3	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24		1/16	2/3	782											
62	61	243/2	243/2	0.0	1/8	1/8	Chord	2/4	1	1	0	grace16	1/16	2/3	783											
62	61	243/2	243/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24		1/16	2/3	784											
62	61	365/3	365/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24		1/16	2/3	785											
62	61	731/6	731/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24		1/16	2/3	786											
62	61	122	122	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	787											
62	61	733/6	733/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	788											
62	61	367/3	367/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	789											
62	61	245/2	245/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	790											
62	61	368/3	368/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	791											
62	61	737/6	737/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	792											
62	61	121	121	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	793											
62	61	243/2	243/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	794											
62	61	122	122	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	795											
62	61	245/2	245/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	796											
63	62	123	123	0.0	0	0	Dynamic	2/4	1	1	0					fz										
63	62	123	123	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	797											
63	62	745/6	745/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	798											
63	62	373/3	373/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	799											
63	62	249/2	249/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	800											
63	62	374/3	374/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	801											
63	62	749/6	749/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	802											
63	62	123	123	0.16666666666666666	0	0	Chord	2/4	2	1	1/24		1/16	2/3	803											
63	62	739/6	739/6	0.16666666666666666	1/24	1/24	Chord	2/4	2	1	1/24		1/16	2/3	804											
63	62	370/3	370/3	0.16666666666666666	1/12	1/12	Chord	2/4	2	1	1/24		1/16	2/3	805											
63	62	247/2	247/2	0.16666666666666666	1/8	1/8	Chord	2/4	2	1	1/24		1/16	2/3	806											
63	62	371/3	371/3	0.16666666666666666	1/6	1/6	Chord	2/4	2	1	1/24		1/16	2/3	807											
63	62	743/6	743/6	0.16666666666666666	5/24	5/24	Chord	2/4	2	1	1/24		1/16	2/3	808											
63	62	249/2	249/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	809											
63	62	124	124	1.0	1/4	1/4	Chord	2/4	2	2	1/4		1/4	1	810											
64	63	125	125	0.16666666666666666	0	0	Chord	2/4	1	1	1/24		1/16	2/3	811											
64	63	751/6	751/6	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24		1/16	2/3	812											
64	63	376/3	376/3	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24		1/16	2/3	813											
64	63	251/2	251/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24		1/16	2/3	814											
64	63	377/3	377/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24		1/16	2/3	815											
64	63	755/6	755/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24		1/16	2/3	816											
64	63	126	126	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	817											
64	63	757/6	757/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	818											
64	63	379/3	379/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	819											
64	63	253/2	253/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	820											
64	63	380/3	380/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	821											
64	63	761/6	761/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	822											
64	63	125	125	2.0	0	0	Chord	2/4	2	1	1/2		1/2	1	823											
65	64	127	127	0.0	0	0	Dynamic	2/4	1	1	0					fz										
65	64	127	127	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	824											
65	64	769/6	769/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	825											
65	64	385/3	385/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	826											
65	64	257/2	257/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	827											
65	64	386/3	386/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	828											
65	64	773/6	773/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	829											
65	64	127	127	0.16666666666666666	0	0	Chord	2/4	2	1	1/24		1/16	2/3	830											
65	64	763/6	763/6	0.16666666666666666	1/24	1/24	Chord	2/4	2	1	1/24		1/16	2/3	831											
65	64	382/3	382/3	0.16666666666666666	1/12	1/12	Chord	2/4	2	1	1/24		1/16	2/3	832											
65	64	255/2	255/2	0.16666666666666666	1/8	1/8	Chord	2/4	2	1	1/24		1/16	2/3	833											
65	64	383/3	383/3	0.16666666666666666	1/6	1/6	Chord	2/4	2	1	1/24		1/16	2/3	834											
65	64	767/6	767/6	0.16666666666666666	5/24	5/24	Chord	2/4	2	1	1/24		1/16	2/3	835											
65	64	257/2	257/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	836											
65	64	128	128	1.0	1/4	1/4	Chord	2/4	2	2	1/4		1/4	1	837											
66	65	129	129	0.16666666666666666	0	0	Chord	2/4	1	1	1/24		1/16	2/3	838											
66	65	775/6	775/6	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24		1/16	2/3	839											
66	65	388/3	388/3	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24		1/16	2/3	840											
66	65	259/2	259/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24		1/16	2/3	841											
66	65	389/3	389/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24		1/16	2/3	842											
66	65	779/6	779/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24		1/16	2/3	843											
66	65	130	130	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	844											
66	65	781/6	781/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	845											
66	65	391/3	391/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	846											
66	65	261/2	261/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	847											
66	65	392/3	392/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	848											
66	65	785/6	785/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	849											
66	65	129	129	2.0	0	0	Chord	2/4	2	1	1/2		1/2	1	850											
67	66	131	131	0.0	0	0	Dynamic	2/4	1	1	0					f										
67	66	131	131	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	851		articStaccatoAbove									
67	66	527/4	527/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	852											
67	66	132	132	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	853											
67	66	531/4	531/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	854											
67	66	131	131	0.16666666666666666	0	0	Chord	2/4	2	1	1/24		1/16	2/3	855											
67	66	787/6	787/6	0.16666666666666666	1/24	1/24	Chord	2/4	2	1	1/24		1/16	2/3	856											
67	66	394/3	394/3	0.16666666666666666	1/12	1/12	Chord	2/4	2	1	1/24		1/16	2/3	857											
67	66	263/2	263/2	0.16666666666666666	1/8	1/8	Chord	2/4	2	1	1/24		1/16	2/3	858											
67	66	395/3	395/3	0.16666666666666666	1/6	1/6	Chord	2/4	2	1	1/24		1/16	2/3	859											
67	66	791/6	791/6	0.16666666666666666	5/24	5/24	Chord	2/4	2	1	1/24		1/16	2/3	860											
67	66	132	132	0.16666666666666666	1/4	1/4	Chord	2/4	2	1	1/24		1/16	2/3	861											
67	66	793/6	793/6	0.16666666666666666	7/24	7/24	Chord	2/4	2	1	1/24		1/16	2/3	862											
67	66	397/3	397/3	0.16666666666666666	1/3	1/3	Chord	2/4	2	1	1/24		1/16	2/3	863											
67	66	265/2	265/2	0.16666666666666666	3/8	3/8	Chord	2/4	2	1	1/24		1/16	2/3	864											
67	66	398/3	398/3	0.16666666666666666	5/12	5/12	Chord	2/4	2	1	1/24		1/16	2/3	865											
67	66	797/6	797/6	0.16666666666666666	11/24	11/24	Chord	2/4	2	1	1/24		1/16	2/3	866											
68	67	133	133	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	867											
68	67	535/4	535/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	868											
68	67	134	134	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	869											
68	67	539/4	539/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	870											
68	67	133	133	0.16666666666666666	0	0	Chord	2/4	2	1	1/24		1/16	2/3	871											
68	67	799/6	799/6	0.16666666666666666	1/24	1/24	Chord	2/4	2	1	1/24		1/16	2/3	872											
68	67	400/3	400/3	0.16666666666666666	1/12	1/12	Chord	2/4	2	1	1/24		1/16	2/3	873											
68	67	267/2	267/2	0.16666666666666666	1/8	1/8	Chord	2/4	2	1	1/24		1/16	2/3	874											
68	67	401/3	401/3	0.16666666666666666	1/6	1/6	Chord	2/4	2	1	1/24		1/16	2/3	875											
68	67	803/6	803/6	0.16666666666666666	5/24	5/24	Chord	2/4	2	1	1/24		1/16	2/3	876											
68	67	134	134	0.16666666666666666	1/4	1/4	Chord	2/4	2	1	1/24		1/16	2/3	877											
68	67	805/6	805/6	0.16666666666666666	7/24	7/24	Chord	2/4	2	1	1/24		1/16	2/3	878											
68	67	403/3	403/3	0.16666666666666666	1/3	1/3	Chord	2/4	2	1	1/24		1/16	2/3	879											
68	67	269/2	269/2	0.16666666666666666	3/8	3/8	Chord	2/4	2	1	1/24		1/16	2/3	880											
68	67	404/3	404/3	0.16666666666666666	5/12	5/12	Chord	2/4	2	1	1/24		1/16	2/3	881											
68	67	809/6	809/6	0.16666666666666666	11/24	11/24	Chord	2/4	2	1	1/24		1/16	2/3	882											
69	68	135	135	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	883											
69	68	136	136	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	884											
69	68	817/6	817/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	885											
69	68	409/3	409/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	886											
69	68	273/2	273/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	887											
