mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	crescendo_hairpin
26	26	77	77	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	288										
26	26	155/2	155/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	289										
27	27	78	78	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	290										
27	27	157/2	157/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	291										
27	27	315/4	315/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	292										
27	27	79	79	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	293		articStaccatoAbove								
27	27	159/2	159/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	294										
27	27	319/4	319/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	295										
27	27	80	80	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	296		articStaccatoAbove								
27	27	161/2	161/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	297										
27	27	323/4	323/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	298										
27	27	78	78	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	299										
28	28	81	81	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	300		articStaccatoAbove								
28	28	163/2	163/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	301										
28	28	327/4	327/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	302										
28	28	82	82	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	303		articStaccatoAbove								
28	28	165/2	165/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	304										
28	28	331/4	331/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	305										
28	28	83	83	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	306		articStaccatoBelow								
28	28	167/2	167/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	307										
28	28	335/4	335/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	308										
29	29	84	84	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	309										
29	29	169/2	169/2	0.0	1/8	1/8	Chord	3/4	1	1	0	grace16	1/16	1	310										
29	29	169/2	169/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	311										
29	29	85	85	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	312										
29	29	171/2	171/2	0.0	3/8	3/8	Chord	3/4	1	1	0	grace16	1/16	1	313										
29	29	171/2	171/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	314										
29	29	86	86	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	315										
29	29	173/2	173/2	0.0	5/8	5/8	Chord	3/4	1	1	0	grace16	1/16	1	316										
29	29	173/2	173/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	317										
29	29	84	84	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	318										
29	29	85	85	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	319										
29	29	86	86	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	320										
30	30	87	87	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	321										
30	30	177/2	177/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	322									7	
30	30	89	89	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	323									7	
30	30	179/2	179/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	324										
30	30	87	87	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	325										
31	31	90	90	1.5	0	0	Chord	3/4	1	1	3/8		1/4	3/2	326										
31	31	183/2	183/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	327										
31	31	367/4	367/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	328										
31	31	92	92	0.0	1/2	1/2	Chord	3/4	1	1	0	grace16	1/16	1	329										
31	31	92	92	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	330										
31	31	185/2	185/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	331										
31	31	371/4	371/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	332										
31	31	90	90	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	333										
31	31	181/2	181/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	334										
31	31	91	91	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	335										
31	31	183/2	183/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	336										
31	31	92	92	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	337										
31	31	185/2	185/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	338										
31	31	90	90	3.0	0	0	Chord	3/4	2	2	3/4		1/2	3/2	339										
32	32	93	93	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	340										
32	32	187/2	187/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	341										
32	32	189/2	189/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	342										
32	32	379/4	379/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	343										
32	32	95	95	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	344										
32	32	381/4	381/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	345										
32	32	191/2	191/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	346										
32	32	383/4	383/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	347										
32	32	93	93	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	348										
32	32	187/2	187/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	349										
32	32	94	94	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	350										
32	32	189/2	189/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	351										
32	32	95	95	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	352										
32	32	191/2	191/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	353										
32	32	93	93	3.0	0	0	Chord	3/4	2	2	3/4		1/2	3/2	354										
33	33	96	96	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	355										
33	33	193/2	193/2	1.0	1/8	1/8	Chord	3/4	1	1	1/4		1/4	1	356										
33	33	195/2	195/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	357										
33	33	391/4	391/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	358										
33	33	98	98	0.0	1/2	1/2	Chord	3/4	1	1	0	grace16	1/16	1	359										
33	33	98	98	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	360										
33	33	197/2	197/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	361										
33	33	395/4	395/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	362										
33	33	96	96	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	363										
33	33	193/2	193/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	364										
33	33	97	97	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	365										
33	33	195/2	195/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	366										
33	33	98	98	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	367										
33	33	197/2	197/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	368										
33	33	96	96	3.0	0	0	Chord	3/4	2	2	3/4		1/2	3/2	369										
34	34	99	99	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	370										
34	34	199/2	199/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	371										
34	34	201/2	201/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	372										
34	34	403/4	403/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	373										
34	34	101	101	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	374										
34	34	405/4	405/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	375										
34	34	203/2	203/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	376										
34	34	407/4	407/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	377										
34	34	99	99	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	378										
34	34	199/2	199/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	379										
34	34	100	100	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	380										
34	34	201/2	201/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	381										
34	34	101	101	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	382										
34	34	203/2	203/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	383										
34	34	99	99	3.0	0	0	Chord	3/4	2	2	3/4		1/2	3/2	384										
35	35	102	102	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	385										
35	35	103	103	1.5	1/4	1/4	Chord	3/4	1	1	3/8		1/4	3/2	386		ornamentTurn								
35	35	209/2	209/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	387										
35	35	102	102	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	388										
35	35	205/2	205/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	389										
35	35	103	103	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	390										
35	35	207/2	207/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	391										
35	35	104	104	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	392										
35	35	209/2	209/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	393										
35	35	102	102	3.0	0	0	Chord	3/4	2	2	3/4		1/2	3/2	394										
36	36	105	105	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	395									8	
36	36	211/2	211/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	396										
36	36	213/2	213/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	397									9	
36	36	107	107	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	398									9	
36	36	215/2	215/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	399										
36	36	105	105	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	400										
36	36	107	107	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	401										
37	37	108	108	0.75	0	0	Chord	3/4	1	1	3/16		1/8	3/2	402										
37	37	435/4	435/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	403										
37	37	109	109	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	404										
37	37	219/2	219/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	405									10	
37	37	110	110	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	406									10	
37	37	221/2	221/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	407										
37	37	108	108	2.0	0	0	Chord	3/4	2	1	1/2		1/2	1	408										
37	37	110	110	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	409										
38	38	111	111	0.75	0	0	Chord	3/4	1	1	3/16		1/8	3/2	410										
38	38	447/4	447/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	411										
38	38	112	112	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	412										
38	38	225/2	225/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	413									11	
38	38	113	113	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	414									11	
38	38	227/2	227/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	415										
38	38	111	111	2.0	0	0	Chord	3/4	2	1	1/2		1/2	1	416										
38	38	113	113	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	417										
39	39	114	114	1.5	0	0	Chord	3/4	1	1	3/8		1/4	3/2	418										
39	39	231/2	231/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	419										
39	39	463/4	463/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	420										
39	39	116	116	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	421										
39	39	465/4	465/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	422										
39	39	233/2	233/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	423										
39	39	467/4	467/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	424										
39	39	114	114	3.0	0	0	Chord	3/4	2	1	3/4		1/2	3/2	425										
40	40	117	117	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	426										
40	40	118	118	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	427										
40	40	119	119	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	428										
40	40	477/4	477/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	429										
40	40	239/2	239/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	430										
40	40	479/4	479/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	431										
40	40	117	117	2.0	0	0	Chord	3/4	2	1	1/2		1/2	1	432										
40	40	119	119	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	433										
41	41	120	120	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	434										
41	41	481/4	481/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	435										
41	41	241/2	241/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	436										
41	41	483/4	483/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	437										
41	41	121	121	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	438										
41	41	122	122	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	439		ornamentTrill								
41	41	120	120	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	440										
41	41	121	121	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	441										
41	41	122	122	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	442										
42	42	123	123	0.0	0	0	Dynamic	3/4	1	1	0					f									
42	42	123	123	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	443										
42	42	493/4	493/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	444										
42	42	247/2	247/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	445										
42	42	495/4	495/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	446										
42	42	124	124	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	447										
42	42	497/4	497/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	448										
42	42	249/2	249/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	449										
42	42	499/4	499/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	450										
42	42	125	125	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	451										
42	42	501/4	501/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	452										
42	42	251/2	251/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	453										
42	42	503/4	503/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	454										
42	42	123	123	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	455										
42	42	125	125	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	456										
42	42	251/2	251/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	457										
43	43	126	126	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	458										
43	43	505/4	505/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	459										
43	43	253/2	253/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	460										
43	43	507/4	507/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	461										
43	43	127	127	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	462										
43	43	509/4	509/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	463										
43	43	255/2	255/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	464										
43	43	511/4	511/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	465										
43	43	128	128	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	466										
43	43	513/4	513/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	467										
43	43	257/2	257/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	468										
43	43	515/4	515/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	469										
43	43	126	126	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	470										
43	43	128	128	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	471										
43	43	257/2	257/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	472										
44	44	129	129	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	473										
44	44	517/4	517/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	474										
44	44	259/2	259/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	475										
44	44	519/4	519/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	476										
44	44	130	130	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	477										
44	44	521/4	521/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	478										
44	44	261/2	261/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	479										
44	44	523/4	523/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	480										
44	44	131	131	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	481										
44	44	525/4	525/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	482										
44	44	263/2	263/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	483										
44	44	527/4	527/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	484										
44	44	129	129	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	485										
44	44	131	131	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	486										
44	44	263/2	263/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	487										
45	45	132	132	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	488										
45	45	529/4	529/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	489										
45	45	265/2	265/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	490										
45	45	531/4	531/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	491										
45	45	133	133	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	492										
45	45	533/4	533/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	493										
45	45	267/2	267/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	494										
45	45	535/4	535/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	495										
45	45	134	134	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	496										
45	45	537/4	537/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	497										
45	45	269/2	269/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	498										
45	45	539/4	539/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	499										
45	45	132	132	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	500										
45	45	134	134	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	501										
45	45	269/2	269/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	502										
46	46	135	135	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	503										
46	46	541/4	541/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	504										
46	46	271/2	271/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	505										
46	46	543/4	543/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	506										
46	46	136	136	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	507										
46	46	545/4	545/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	508										
46	46	273/2	273/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	509										
46	46	547/4	547/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	510										
46	46	137	137	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	511										
46	46	549/4	549/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	512										
46	46	275/2	275/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	513										
46	46	551/4	551/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	514										
46	46	135	135	2.0	0	0	Chord	3/4	2	1	1/2		1/2	1	515										
46	46	137	137	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	516										
47	47	138	138	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	517										
47	47	553/4	553/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	518										
47	47	277/2	277/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	519										
47	47	555/4	555/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	520										
47	47	139	139	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	521										
47	47	557/4	557/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	522										
47	47	279/2	279/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	523										
47	47	559/4	559/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	524										
47	47	140	140	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	525										
47	47	561/4	561/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	526										
47	47	281/2	281/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	527										
47	47	563/4	563/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	528										
47	47	138	138	2.0	0	0	Chord	3/4	2	1	1/2		1/2	1	529										
47	47	140	140	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	530										
48	48	141	141	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	531										
48	48	565/4	565/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	532										
48	48	283/2	283/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	533										
48	48	567/4	567/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	534										
48	48	142	142	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	535										
48	48	569/4	569/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	536										
48	48	285/2	285/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	537										
48	48	571/4	571/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	538										
48	48	143	143	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	539										
48	48	573/4	573/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	540										
48	48	287/2	287/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	541										
48	48	575/4	575/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	542										
48	48	141	141	2.0	0	0	Chord	3/4	2	1	1/2		1/2	1	543										
48	48	143	143	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	544										
49	49	144	144	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	545										
49	49	577/4	577/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	546										
49	49	289/2	289/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	547										
49	49	579/4	579/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	548										
49	49	145	145	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	549										
49	49	581/4	581/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	550										
49	49	291/2	291/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	551										
49	49	583/4	583/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	552										
49	49	146	146	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	553										
49	49	585/4	585/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	554										
49	49	293/2	293/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	555										
49	49	587/4	587/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	556										
49	49	144	144	2.0	0	0	Chord	3/4	2	1	1/2		1/2	1	557										
49	49	146	146	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	558										
50	50	147	147	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	559										
50	50	295/2	295/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	560										
50	50	591/4	591/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	561										
50	50	148	148	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	562										
50	50	593/4	593/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	563										
50	50	297/2	297/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	564										
50	50	595/4	595/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	565										
50	50	149	149	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	566										
50	50	299/2	299/2	0.0	5/8	5/8	Chord	3/4	1	1	0	grace16	1/16	1	567										
50	50	299/2	299/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	568										
50	50	147	147	3.0	0	0	Chord	3/4	2	1	3/4		1/2	3/2	569										
51	51	150	150	0.0	0	0	Chord	3/4	1	1	0	grace16	1/16	1	570		ornamentTrill								
51	51	150	150	0.0	0	0	Chord	3/4	1	1	0	grace16	1/16	1	571										
51	51	150	150	3.0	0	0	Chord	3/4	1	1	3/4		1/2	3/2	572										
51	51	150	150	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	573										
51	51	301/2	301/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	574										
51	51	151	151	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	575										
51	51	303/2	303/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	576										
51	51	152	152	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	577										
51	51	305/2	305/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	578										
52	52	153	153	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	579										
52	52	309/2	309/2	0.0	3/8	3/8	Dynamic	3/4	1	1	0					p									
52	52	309/2	309/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	580		articStaccatoAbove								
